VendorCode	Name	Address1	Address2	City	State	Zipcode	Phone	Purchases_YTD
59930	"ON HOLD" DO NOT USE	PO BOX 1900		VOORHIES	NJ	08043	609-770-1902	0
59935	"ON HOLD" DO NOT USE	10935 WEAVER ST.		SO. ELMONTE	CA	91733	626-442-9281	0
59936	"ON HOLD" DO NOT USE	3291 N. BUFFALO DR. SUITE 9		LAS VEGAS	NV	89129	702-316-7010	0
59937	"ON HOLD" DO NOT USE	INC.	1800 TOWER BLDG.	LITTLE ROCK	AR	72201		0
59938	"ON HOLD" DO NOT USE	12864 BISCAYNE BLVD.		NORTH MIAMI	FL	33181	305-947-6667	0
59999	SUNBURST PAGENT							0
60000	"ON HOLD" DO NOT USE	1301 W.SUNSET ROAD		HENDERSON	NV	89014		0
60001	"ON HOLD" DO NOT USE							0
60096	"ON HOLD" DO NOT USE	2800 FREMONT STREET		LAS VEGAS	NV	89104	702-385-9123	0
60097	"ON HOLD" DO NOT USE	233 S. FOURTH STREET	SUITE 200	LAS VEGAS	NV	89101	702-471-7432	0
60098	"ON HOLD" DO NOT USE	10048 S. MORGAN ST.		CHICAGO	IL	60643		0
60099	"ON HOLD" DO NOT USE							0
60100	"ON HOLD" DO NOT USE							0
60145	"ON HOLD" DO NOT USE	6290 COOLIDGE STREET		HOLLYWOOD	FL	33024		0
60148	"ON HOLD" DO NOT USE							0
60149	 "ON HOLD" DO NOT USE   	6117 HABITAT COURT		MINNEAPOLIS	MN	55436	952-933-1067	0
60150	REFRIGERATED EXPRESS	720 12TH ST. EAST		HUNTINGTON,	WV	25701	304 523-7558	0
60151	REFRIGERATED DELIVERY SERVICE	P.O.BOX 50247		TULSA	OK	74150	918-835-4750	0
60155	"ON HOLD" DO NOT USE	130 S. Jefferson		Chicago	Il	60661	312-930-5000	0
60160	ROCKY MOUNTAIN FRESH&NATURAL	P.O. BOX 16502		DENVER	CO	80216	303 292-5527	0
60210	REFRIGIWEAR, INC.	P.O. BOX 39	BREAKSTONE DRIVE	DAHLONEGA,	GA	30533	706 864-5757	0
60215	"ON HOLD" DO NOT USE	PO BOX 33001		NEWARK	NJ	07188-0001	781-821-1290	0
60401	"ON HOLD" DO NOT USE	1785-G CORTLAND COURT		ADDISON,	IL	60101	800 677-4443	0
60402	RESPONSE SECURITY INC.	1540 W. MAIN AVE.	P.O. BOX 5728	DE PERE	WI	54115-5728	920-336-5500	0
60403	 "ON HOLD" DO NOT USE   	PO BOX 31198		TAMPA	FL	33633-0694		0
60449	 "ON HOLD" DO NOT USE   	FESTIVAL OF FOOD & WINE	4600 DEVITT DRIVE	CINCINATTI	OH	45246		0
60450	REVERE ELECTRIC SUPPLY	2501 W. WASHINGTON		CHICAGO,	IL	60612	312 738-3636	0
60453	"ON HOLD" DO NOT USE	7404 W. IRVING PARK RD.		NORRIDGE	IL	60634	708-456-1137	0
60454	"ON HOLD" DO NOT USE	3190 N. ATLANTIC AVE.	APT. 134	COCOA BEACH	FL	32931-3356		0
60455	"ON HOLD" DO NOT USE							0
60456	RICH FIRE PROTECTION CO.	P.O. BOX 18236		NEWARK	NJ	07191-8236	609-641-7776	0
60787	"ON HOLD" DO NOT USE							0
60788	"ON HOLD" DO NOT USE 	2700 RIVER ROAD	SUITE 107	DES PLAINES	IL	60018	847-298-6445	0
60789	 "ON HOLD" DO NOT USE   	127 SOUTH HILL	ATTN.:TIFNEY McGRATH	INDIANAPOLIS	IN	46225		0
60790	 "ON HOLD" DO NOT USE   		2233 W. DIVISION ST. #415	CHICAGO,	IL	60622	312 770-3275	0
60791	"ON HOLD" DO NOT USE	DEPT. 77-5075		CHICAGO,	IL	60678-5075	800 621-7378	0
60792	"ON HOLD" DO NOT USE 	6800 W. 26TH. STRETT		BERWYN	IL	60402	708-749-3700	0
60793	"ON HOLD" DO NOT USE	PO BOX 91047		CHICAGO	IL	60693	708-748-3080	0
60794	RUSTY PELICAN RESTAURANT	3201 RICKENBACKER CAUSWAY		KEY BISCAYNE	FL	33149	305-361-3818	0
60797	"ON HOLD" DO NOT USE 							0
60798	"ON HOLD" DO NOT USE	14 SOUTH CHURCH STREET		WEST CHESTER	PA	19382	610-344-3600	0
60799	"ON HOLD" DO NOT USE							0
60800	SAMUEL STRAPPING SYSTEMS	PO BOX 710216		CINCINNATI	OH	45271	800-222-1855	2221.49
60801	"ON HOLD" DO NOT USE	5584 N. WHEELER AVE.		FRESNO	CA	93722		0
60802	"ON HOLD" DO NOT USE	PO BOX 92127		MILWAUKEE,	WI	53202-0127	800 752-3539	0
60803	"ON HOLD" DO NOT USE	26 WINSLOW-WILLIAMSTOWN ROAD	P.O. BOX 188	WINSLOW	NJ	08095-0188	609-567-9600	0
60804	"ON HOLD" DO NOT USE	ATTN.:TERRI LUTZ	INDIANA AVE.& BRIGHTON PARK	ATLANTIC CITY	NJ	08401	609-441-4552	0
60805	"ON HOLD" DO NOT USE 	299 WEST FULLERTON		ELMHURST	IL	60126-3600	630-834-3600	0
60844	 "ON HOLD" DO NOT USE   	6545 CARNEGIE AVENUE		CLEVELAND	OH	44103	216-881-3000	0
60845	"ON HOLD" DO NOT USE	5960 CHERRYWOOD CIRCLE		LITTLETON	CO	80121		0
60846	"ON HOLD" DO NOT USE	AMY SCHROEDER	839 S CHESTER AVE	PARK RIDGE	IL	60068	8476987594	0
60847	 "ON HOLD" DO NOT USE	4640 N. ELSTON AVE.		CHICAGO	IL	60630-4229	773-286-0123	0
60850	"ON HOLD" DO NOT USE	PO BOX 3128		MILWAUKEE,	WI	53201-3128	414 771-4150	0
60851	SCIENTIFIC CONTROL INC.	LABORATORIES	3158 S. KOLIN AVE.	CHICAGO,	IL	60623	773 254-2406	1271
60853	"ON HOLD" DO NOT USE	AUTOMATION	6166 SOUTH SANDHILL ROAD	LAS VEGAS	NV	89120	702 435-3233	0
60856	"ON HOLD" DO NOT USE	PO BOX 15340		PORTLAND,	ME	04112-9885	800 777-3533	0
60858	SEASIDE REFRIGERATED	TRANSPORT	PO BOX 3787	HAYWARD,	CA	94540	510 732-0472	0
60860	"ON HOLD" DO NOT USE							0
60861	"ON HOLD" DO NOT USE	2951 N. CLARK ST.		CHICAGO,	IL	60657	773 525-6705	0
60865	"ON HOLD" DO NOT USE	P.O.BOX 9001076		LOUISVILLE	KY	40290-1076	773 763-7600	0
60869	SEGAL McCAMBRIDGE SINGER ETC.							0
60870	"ON HOLD" DO NOT USE	1733 MANNHEIM ROAD		DESPLAINES,	IL	60618		0
60871	"ON HOLD" DO NOT USE	ONE BRIDGE ST. - SUITE 30		IRVINGTON,	NY	10533	914 591-7600	0
60875	"ON HOLD" DO NOT USE	PO BOX 5467		FREDERICKSBURG,	VA	22403-9980	540-286-1056	0
60880	"ON HOLD" DO NOT USE	COMMERCIAL CLEANING CO.	PO BOX 246	LINWOOD	NJ	8221	609 601-0222	0
60882	"ON HOLD" DO NOT USE			CHICAGO,	IL	60674-1062	312 567-7000	0
61000	"ON HOLD" DO NOT USE	4200 WEST WRIGHTWOOD AVE	    	CHICAGO,	IL	60639-2023	773-862-9300	0
61001	"ON HOLD" DO NOT USE							0
61002	SHRED-IT	115 W. LAKE DRIVE	STE. 200	GLENDALE HEIGHT	IL	60139	630-633-9990	534.73
61003	"ON HOLD" DO NOT USE	PO BOX 79482		BALTIMORE	MD	21279-0482	703-548-3440	0
61008	 "ON HOLD" DO NOT USE   	1032 ELMDALE RD.		GLENVIEW	IL	60025-2500	847-724-3888	0
61010	 "ON HOLD" DO NOT USE   	P.O. BOX 660314		DALLAS	TX	75266-0314	800 200-4622	0
61011	"ON HOLD" DO NOT USE							0
61012	SOCIETY FOR HUMAN RESOURCE	MANAGEMENT						0
61013	"ON HOLD" DO NOT USE	16 MARION COURT		FAIRFIELD, 	NJ	07004		0
61014	"ON HOLD" DO NOT USE	ATTN.:EDDIE	1114 FIRST AVENUE	NEW YORK	NY	10021	702-862-4100	0
61015	"ON HOLD" DO NOT USE	123 N. SANGAMON ST.		CHICAGO	IL	60607		0
61016	"ON HOLD" DO NOT USE	37333 PALMVIEW RD.		RANCHO MIRAGE	CA	92270		0
61017	"ON HOLD" DO NOT USE	P.O. BOX 7780-3142		PHILADELPHIA	PA	19182-3142	610-518-4000	0
61018	US FOODSERVICE-SOFCO,INC	P.O. BOX 2265		SCHENECTADY	NY	12301-2265	716-685-6021	0
61025	SIGMA MARKETING CONCEPTS	1543 KINGSLEY AVE	BLDG. 7	ORANGE PARK,	FL	32073	800 435-7844	0
61030	"ON HOLD" DO NOT USE 	8006 S. MADISON ST		BURR RIDGE	IL	60527	800-696-4482	0
61031	 "ON HOLD" DO NOT USE   	716 CENTRAL AVE		HIGHLAND PARK	IL	60035	847-432-3899	0
61032	 "ON HOLD" DO NOT USE   	1000 SIGNATURE DRIVE		PORTER	IN	46304	219-926-4994	0
61035	"ON HOLD" DO NOT USE	255 MITTEL DRIVE		WOOD DALE,	IL	60191	630 238-9900	0
61036	 "ON HOLD" DO NOT USE   	P.O. BOX 66973	SLOT#30277	CHICAGO	IL	60666-0973	708-773-8801	0
61037	SKYMALL,INC.	PO BOX 52854		PHOENIX	AZ	85072-2854	602-528-3243	0
61050	SILLIKER LABORATORIES GROUP	INC.	900 MAPLE ROAD	HOMEWOOD	IL	60430	708-957-7878	0
61100	"ON HOLD" DO NOT USE 	DEPT CH 10320		PALATINE,	IL	60055	630 932-4280	0
61127	 "ON HOLD" DO NOT USE   	432 NORTH CLARK STREET		CHICAGO	IL	60610	312-670-9060	0
61128	"ON HOLD" DO NOT USE	P.O. BOX 769		ORLAND PARK	IL	60462-0769		0
61129	G & J TRUCKING,INC.	16059 CRAWFORD AVENUE		MARKHAM	IL	60426	708 210-1846	0
61130	"ON HOLD" DO NOT USE	400 N. OAKLEY BLVD		CHICAGO	IL	60612	312-421-488	0
61131	"ON HOLD" DO NOT USE	P.O. BOX 451179		SUNRISE	FL	33345-1179	800-766-6919	0
61132	"ON HOLD" DONOT USE	2050 GALVEZ AVENUE		SAN FRANCISCO	CA	94124	415-647-8383	0
61133	"ON HOLD" DO NOT USE	226 TERRACE DR.		MUNDELEIN	IL	60060	847-949-6633	0
61214	"ON HOLD" DO NOT USE							0
61215	 "ON HOLD" DO NOT USE   	P.O. BOX 6000		FOLSOM	NJ	08037-6000	888 766 9900	0
61216	"ON HOLD" DO NOT USE 	2400 INDUSTRIAL WAY		VINELAND	NJ	08360	856-691-2605	0
61217	 "ON HOLD" DO NOT USE   	PO BOX 516		BELLMAWR	NJ	08099-0516	609-272-7131	0
61218	SOUTH SIDE CONTROL SUPPLY	488 N. MILWAUKEE AVE		CHICAGO,	IL	60654	312 226-4900	0
61219	"ON HOLD" DO NOT USE							0
61220	 "ON HOLD" DO NOT USE 	2322 W. ERIE		CHICAGO	IL	60612	773-278-9666	0
61221	"ON HOLD" DO NOT USE	P.O.BOX 97390		DALLAS	TX	75397	214-792-4232	0
61224	"ON HOLD" DO NOT USE	P.O. BOX 79255		CITY OF INDUSTR	CA	91716-9255		0
61225	"ON HOLD" DO NOT USE	PO BOX 530503		ATLANTA,	GA	30374-0503	800 877-4020	0
61226	SPRINT	P.O. BOX 650338		DALLAS	TX	75265-0338		0
61227	"ON HOLD" DO NOT USE	P.O. BOX 79133		PHOENIX	AZ	85062-9133	602 956-6200	0
61228	"ON HOLD" DO NOT USE	P.O. BOX 650270		DALLAS	TX	75265-0270		0
61320	"ON HOLD" DO NOT USE	P.O. BOX 9020	 	DES MOINES	IA	50368-9020	800 767-1291	0
61321	"ON HOLD" DO NOT USE 	960 INDUSTRIAL DR. UNIT #4		ELMHURST	IL	60126	630-993-0808	0
61322	 "ON HOLD" DO NOT USE   	823 N. WESTERN		CHICAGO	IL	60622	773-384-9583	0
61323	STAR FREIGHT SYSTEMS	4 PARKWAY CIRCLE		NEW CASTLE	DE	19720		0
61324	"ON HOLD" DO NOT USE	PO BX 549		SOUTH HAMPTON,	PA	18966		0
61326	STATE DISBURSEMENT UNIT	P.O. BOX 8000		WHEATON	IL	60189-8000	630-681-2488	0
61327	"ON HOLD" DO NOT USE 			CLEVELAND,	OH	44194-0268	800 782-8399	0
61328	"ON HOLD" DO NOT USE		504 E MUSSER ST - STE 9	CARSON CITY	NV	89701-4290	800 682-5246	0
61329	"ON HOLD" DO NOT USE							0
61330	"ON HOLD" DO NOT USE	LITTER CONTROL TAX	PO BOX 274	TRENTON	NJ	08646-0274		0
61331	"ON HOLD" DO NOT USE							0
61332	"ON HOLD" DO NOT USE	686 ELK ROAD		MONROEVILLE,	NJ	08343-2502		0
61333	 "ON HOLD" DO NOT USE   	116 CLEVELAND AVE, NW, STE 409		CANTON,	OH	44702	330 456-8193	0
61334	"ON HOLD" DO NOT USE	139 GRAND AVE		JOHNSON CITY	NY	13790	607-770-1985	0
61335	SOS TECHNOLOGIES	5080 N. ELSTON AVE		CHICAGO	IL	60630-2427	773-685-8600	0
61337	STAUFFER GLOVE & SAFETY	P.O. BOX 45		RED HILL	PA	18076-0045	215-679-4446	0
61338	STEAM SALES CORPORATION	55A STONEHILL ROAD		OSWEGO	IL	60543	630-969-8300	0
61340	"ON HOLD" DO NOT USE	PLAIN OLD PAUL,INC.	717 REDWOOD LANE	GLENCOE	IL	60022		0
61341	 "ON HOLD" DO NOT USE   	ATTN: DOUG CURTIS	1418 W. FULLERTON	CHICAGO	IL	60614		0
61342	"ON HOLD" DO NOT USE							0
61343	"ON HOLD" DO NOT USE	638 S.W. McHOLE AVE.		PORT ST. LUCIE	FL	34953		0
61344	"ON HOLD" DO NOT USE	6655 N. AVONDALE AVE		CHICAGO	IL	60631	773-631-5488	0
61345	"ON HOLD" DO NOT USE 	4314-22 N. CALIFORNIA		CHICAGO,	IL	60618		0
61346	STEWART DELIVERY SERVICE INC.	REFRIGERATED SERVICE	5816 N HILLS DRIVE	FORT WORTH,	TX	76117	817 834-1345	0
61347	 "ON HOLD" DO NOT USE   					JOE AIELLO	847-671-6095	0
61348	STEWART DIST.	P.O. BOX 890276		DALLAS	TX	75389-0276	210-333-5600	0
61351	"ON HOLD" DO NOT USE	3 WING DRIVE	SUITE 100	CEDAR KNOLLS	NJ	07927	973-540-0600	0
61352	"ON HOLD" DO NOT USE							0
61353	"ON HOLD" DO NOT USE	2705 STONEBRIDGE BLVD.		AURORA,	IL	60504		0
61360	STRUCK TRUCKING	4208 GRANDVIEW DR.	         	PAWNDALE	CA	93551-5212	818 342-4707	9154.78
61365	"ON HOLD" DO NOT USE 	PO BOX 625		EGG HARBOR CITY	NJ	08215-0625	609 965-1968	0
61608	"ON HOLD" DO NOT USE	ASHDALE FORMS	P.O. BOX 976	CONOVER	NC	28613		0
61609	"ON HOLD" DO NOT USE	1659 S. INDUSTRIAL RD.		SALT LAKE CITY	UT	84104		0
61610	SURE TRANSIT,INC.	3340 TRUMBULL		DETROIT,	MI	48208	313 963-8816	0
61611	"ON HOLD" DO NOT USE	915 SHERMAN AVE	SUITE 313	EVANSTON	IL	60202	847-864-1887	0
61612	"ON HOLD" DO NOT USE	14 WYNKOOP CT.		BETHESDA	MD	20817		0
61698	 "ON HOLD" DO NOT USE   	626 W. PESTALOZZI STREET		EGG HARBOR	NJ	08215	609-965-4650	0
61699	 "ON HOLD" DO NOT USE   	579 W. NORTH AVENUE	SUITE 304	ELMHURST	IL	60126	630-563-1000	0
61700	"ON HOLD" DO NOT USE 	CREDIT DATA OPERATIONS	DEPT 1971	LOS ANGELES,	CA	90088	800 831-5614	0
61701	"ON HOLD" DO NOT USE	5825 NORTH 65TH. AVENUE		BROOKLYN PARK	MN	55429	612-537-8525	0
61702	"ON HOLD" DO NOT USE 	770 N. LASALLE STREEET	SUITE 600	CHICAGO	IL	60610-3547	800-215-8232	0
61705	"ON HOLD" DO NOT USE	4556 OAKTON	SUITE 200	SKOKIE	IL	60076	847 933-9659	0
61714	"ON HOLD" DO NOT USE	1515 MICHIGAN N.E.		GRAND RAPIDS	MI	49503	616-454-7815	0
61715	"ON HOLD" DO NOT USE	2875 EAST SHARON ROAD		CINCINNATI,	OH	45241	513 771-2956	0
61716	 "ON HOLD" DO NOT USE   	308 WEST ERIE	SUITE 701	CHICAGO	IL	60610	312-649-0827	0
61719	TCF EXPRESS LEASING	P.O. BOX 650		HOPKINS	MN	55343-0650	800-844-9467	0
61720	 "ON HOLD" DO NOT USE   	POST OFFICE BOX 27	                              	FERDINAND,	IN	47532-0027	812-357-2545	0
61721	THE WALL STREET JOURNAL	200 BURNETT ROAD	P.O. BOX 240	CHICOPEE	MA	01021-9984		0
61722	TELECHECK	DEPARTMENT 519	PO BOX 650647	DALLAS,	TX	75265-0647	800 366-1054	0
61723	"ON HOLD" DO NOT USE	3945 N. NEENAH		CHICAGO	IL	60634	773-545-0407	0
61724	TELEPHONETICS	P.O. BOX 116766		ATLANTA	GA	30368-6766	305-625-0332	99.98
61725	THE THARPE COMPANY	P.O. BOX 1719		STATESVILLE	NC	28687	704-872-5231	587.07
61750	"ON HOLD" DO NOT USE	1137 175TH. ST.		HOMEWOOD	IL	60430-4604	312 427-5800	0
61752	"ON HOLD" DO NOT USE 	755 BOARDMAN-CANFIELD ROAD	SUITE N2	BOARDMAN,	OH	44512	330 629-7004	0
61753	"ON HOLD" DO NOT USE	5917 S. PRINCETON		CHICAGO	IL	60621		0
61754	"ON HOLD" DO NOT USE	910 N LAKE SHORE DR. APT 517		CHICAGO	IL	60611		0
61755	"ON HOLD" DO NOT USE	PO BOX 932		ST. CHARLES,	IL	60174	630 208-8600	0
61756	"ON HOLD" DO NOT USE	3330 W. 100TH ST		EVERGREEN PARK	IL	60805	7084224346	0
61757	TERRACE PAPER COMPANY, INC.	5662 PAYSPHERE CIRCLE		CHICAGO	IL	60674	800-666-8484	0
61799	"ON HOLD" DO NOT USE	INCENTIVE SHOW-DULLES INTL	AIRPORT - PO BOX 17413	WASHINGTON	DC	20041	703-318-0300	0
61850	"ON HOLD" DO NOT USE	CHAPTER 13 TRUSTEE	P.O. BOX 588	MEMPHIS	TN	38101-0588		0
61851	"ON HOLD" DO NOT USE	2045 BRENTWOOD		HOUSTON	TX	77019	713-961-4741	0
61852	TOP NOTCH TRUCKING	PO BOX 4311		SANTA FE SPRING	CA	90670	562 949-8325	0
61853	TORVAC INC.	3000 W. WIRETON ROAD	 	BLUE ISLAND	IL	60406	708 388-3223	0
61949	TRAMCO TRANSPORTATION	P.O. BOX 7119		CITRUS HEIGHTS	CA	95621-7119		0
61950	 "ON HOLD" DO NOT USE   	P.O. BOX 2284		CINNAMINSON	NJ	08077	856-829-9620	0
61951	"ON HOLD" DO NOT USE	THREE PARK AVENUE		NEW YORK	NY	10016	212-689-5555	0
62150	U.S. ADHESIVES CO.	1735 W. CARROLL AVENUE		CHICAGO,	IL	60612	312 829-7438	0
62151	U.S. DEPARTMENT OF EDUCATION	NATIONAL PAYMENT CENTER	P.O. BOX 4142	GREENVILLE	TX	75403-4142		0
62170	UNITED SPECTROGRAPHICS, INC.	2605 CHARTER OAK ROAD		LITTLE ROCK	AR	72227	800-737-1787	0
62171	 "ON HOLD" DO NOT USE   	P.O. BOX 15		WILLIAMSTON	MI	48895-0015	800-829-6277	0
62172	"ON HOLD" DO NOT USE							0
62173	UNIVERSAL SHIPPING&COURIER	7436 HOLLYHOCK CT	       	CITRUS HEIGHTS	CA	95621	510-237-9948	0
62174	UNGER DISTRIBUTING COMPANY	P.O.BOX 11328		CINCINNATI	OH	45211-0328	513 542-4747	0
62175	U.S. GROWERS COLD STORAGE INC.	3141 EAST 44TH STREET		LOS ANGELES,	CA	90058	323-583-3163	827.8
62176	"ON HOLD" DO NOT USE	P.O.BOX 6036		PORTLAND	OR	97228-6036	360-887-2643	0
62177	"ON HOLD" DO NOT USE	ONE SEXTON DRIVE		GLENDALE HEIGHT	IL	60139	630-980-3000	0
62178	"ON HOLD" DO NOT USE	ONE SEXTON DRIVE		GLENDALE HEIGHT	IL	60139-1965	630-980-3000	0
62179	"ON HOLD" DO NOT USE	ATTN.:LILY	505 ROUTE 9	SOMERS POINT	NJ	08244		0
62180	"ON HOLD" DO NOT USE	1050 17TH ST.	SUITE 2200	DENVER	CO	80265		0
62181	"ON HOLD" DO NOT USE	ATTN.:MISSY McELHANEY	2500 LOVI ROAD	FREEDOM	PA	15042	724-773-5300	0
62182	"ON HOLD" DO NOT USE	DEPT. 77-5041	525 W. MONROE-8TH. FLOOR	CHICAGO	IL	60678-5041	724-458-1750	0
62183	"ON HOLD" DO NOT USE	244 HIGH HILL RD.	P.O. BOX 545	BRIDGEPORT	NJ	08014-0545		0
62184	"ON HOLD" DO NOT USE	ATTN.:JESSICA	P.O. BOX 250016	HIGH VALLEY	PA	18002		0
62298	"ON HOLD" DO NOT USE	49 NEWBOLD ROAD		FAIRLESS HILLS	PA	19030	215-295-4600	0
62337	U.S. POSTAL SERVICE						800 243-7800	0
62339	UNITED WAY							0
62345	UPWA,DISTRICT #1 AREA 5 CREDIT	UNION	1649 W. ADAMS	CHICAGO	IL	60612	312-243-8288	4760
62347	VALENTE SALES, INC.	11000 NW 36TH. AVENUE		MIAMI	FL	33167	305-688-3238	0
62348	VERTIS, INC.	P.O BOX 17102	571 W. POLK ST.	BALTIMORE	MD	21297	312-294-2670	0
62349	"ON HOLD" DO NOT USE							0
62350	"ON HOLD" DO NOT USE	19528 VENTURA BLVD.	SUITE 104	TARZANA	CA	91356		0
62351	 "ON HOLD" DO NOT USE   	1100 SOUTH 25TH. AVENUE		BELLWOOD	IL	60104	708-547-7300	0
62353	"ON HOLD" DO NOT USE	UNITED PARCEL SERVICE	P.O. BOX 4980	HAGERSTOWN	MD	21747-4980	800 742-5877	0
62354	"ON HOLD" DO NOT USE	1820 WEST WEBSTER AVE.	SUITE 201	CHICAGO	IL	60614	773-252-3352	0
62355	"ON HOLD" DO NOT USE	DEPT. 3135	135 S. LASALLE	CHICAGO	IL	60674-3135	800-628-8388	0
62356	UNITED PARCEL SERVICE	LOCKBOX 577		CAROL STREAM	IL	60132-0577	800 742-5877	0
62357	VALLEY STORAGE COMPANY	1911 SOUTH 900 WEST		SALT LAKE CITY	UT	84104-1724	801-972-3443	0
62358	"ON HOLD" DO NOT USE	174 RIDGE ROAD, SUITE A		DAYTON,	NJ	8810	732 329-2424	0
62359	"ON HOLD" DO NOT USE		SUITE 2300	CHICAGO,	IL	60606		0
62360	VERMILLION BROS,INC.	PO BOX 1426	 	LASALLE	IL	61301	319 524-1702	0
62361	"ON HOLD" DO NOT USE 	219 ST. MIHIEL DR	SUITE 7	RIVERSIDE	NJ	08075	609-461-7178	0
62362	 "ON HOLD" DO NOT USE   	PO BOX 92928		LOS ANGELES	CA	90009	800-248-6111	0
62363	"ON HOLD" DO NOT USE	22 HARBOR ROAD		HARWICH PORT	MA	02646		0
62364	"ON HOLD" DO NOT USE	1840 OAK AVENUE	SUITE LL-100	EVANSTON,	IL	60201		0
62365	VETERAN'S TRUCK LINE INC.	800 BLACKHAWK DRIVE		BURLINGTON	WI	53105	800-456-9476	0
62366	UFCW LOCAL 1546	H&W FUND	1649 W. ADAMS STREET	CHICAGO	IL	60612	8473847000	18600
62367	"ON HOLD" DO NOT USE	VERIZONE WIRELESS	P.O. BOX 41556	PHILADELPHIA	PA	19101-1556	800-922-0204	0
62368	VERIZON	P.O. BOX 25505		LEHIGH VALLEY 	PA	18002-5506		0
62369	"ON HOLD" DO NOT USE	P.O. BOX 		BALTIMORE	MD	21297-1464	800-922-0204	0
62370	WILSON LINES	2131 2ND AVE.		NEWPORT	MN	55055	651-459-2384	0
62371	"ON HOLD" DO NOT USE	WABASH SEAFOOD CO.	2249 W. HUBBARD STREET	CHICAGO	IL	60612	312-733-5070	0
62372	"ON HOLD" DO NOT USE	VERIZON WIRELESS	235 SKOKIE BOULEVARD	NORTHBROOK	IL	60062	847-272-7770	0
62373	"ON HOLD" DO NOT USE	UNITED SPECRAGRAPHICS	2605 CHARTER OAK ROAD	LITTLE ROCK	AR	72227	800-737-1787	0
62374	 "ON HOLD" DO NOT USE   	1534 NORTH MARKET BLVD.		SACRAMENTO	CA	95834	800-686-1999	0
62375	"ON HOLD" DO NOT USE	105 WEST MADISON STREET	23RD. FLOOR	CHICAGO	IL	60602	312-236-5475	0
62376	"ON HOLD" DO NOT USE	190 N. AUSTIN - SUITE 110		CHICAGO,	IL	60639	773-745-1080	0
62377	"ON HOLD" DO NOT USE	PO BOX 93166		CHICAGO	IL	60673-3166	312 951-3279	0
62378	"ON HOLD" DO NOT USE							0
62379	"ON HOLD" DO NOT USE	7532 COLLECTIONS CENTER DR.		CHICAGO	IL	60693	312-951-3279	0
62380	"ON HOLD" DO NOT USE	P.O.BOX 189		FEDERALSBURG	MD	21632	410-943-0200	0
62381	"ON HOLD" DO NOT USE							0
62382	"ON HOLD" DO NOT USE	1317 W. RIVER RD.		GRAND ISLAND	NY	14072	716-773-1273	0
62383	"ON HOLD" DO NOT USE	5 SCHOOL LANE		LLOYD HARBOR	NY	11743		0
62385	"ON HOLD" DO NOT USE	237 SAW MILL ROAD		WEST HAVEN	CT	06516	800-316-2363	0
62386	"ON HOLD" DO NOT USE	6390 EAGLE CT.		MASON	OH	45040		0
62388	"ON HOLD" DO NOT USE	1224 E. PALO VERDE DR.		PHOENIX	AZ	85014		0
62390	"ON HOLD" DO NOT USE	118 JOSHUA CASE ST		FORT MILL	SC	29715	803-548-3550	0
62393	"ON HOLD" DO NOT USE	995 FRIES MILL ROAD		FRANKLINVILLE	NJ	08322		0
62395	 "ON HOLD" DO NOT USE   	321 EAST WASHINGTON ST		BENSENVILLE,	IL	60106	847-249-5970	0
62396	"ON HOLD" DO NOT USE	P.O. BOX 830003		BALTIMORE	MD	21283-0003	800-472-7335	0
62604	STOCK YARDS MEAT PACKING CO 	280 GRAND AVE. E.		SOUTH ST. PAUL	MN	55075	651-450-6000	0
62605	WETOSKA PACKAGING DIST.	PO BOX 95259		PALANTINE	IL	60095-0259	847 437-6100	4889.9
62610	"ON HOLD" DO NOT USE							0
62670	NEXT GENERATION LOGISTICS, INC	1611 COLONIAL PARKWAY	 	INVERNESS	IL	60067	847-963-0007	0
62695	"ON HOLD" DO NOT USE	680 N. LAKE SHORE DRIVE	STE. 2050	CHICAGO	IL	60611		0
62696	WILLIAM M. NELLES	925 GOSSELIN CIRCLE		BATAVIA	IL	60510		0
62697	"ON HOLD" DO NOT USE	LEVY VENTURE MANAGEMENT						0
62698	"ON HOLD" DO NOT USE							0
62699	"ON HOLD" DO NOT USE	8600 WEST BRYN MAWR	SUITE 950-N	CHICAGO,	IL	60631-3505	773 399-4300	0
62700	WISCO-WELDING	2200 N. WESTERN AVE		CHICAGO,	IL	60647	773 384-7622	183.33
62701	"ON HOLD" DO NOT USE	PO BOX 552		MILWAUKEE	WI	53201-0552		0
62702	WILLIAMS CONSULTING & ENG.	5500 NE. OAKS RIDGE LN.		LEE'S SUMMIT	MO	64064-1385	816-373-6607	0
62703	WILLIAMS-SONOMA	P.O. BOX 1337		OLIVER BRANCH	MS	38657	901-433-3014	0
62745	"ON HOLD" DO NOT USE						312 829-4222	0
62746	"ON HOLD" DO NOT USE							0
62747	"ON HOLD" DO NOT USE	PO BOX 77000	(DEPT.77007)	DETROIT,	MI	48277-0007	800 538-3627	0
62748	"ON HOLD" DO NOT USE	1290 WOHLERT ST.		ANGOLA	IN	46703	800-807-9100	0
62749	"ON HOLD" DO NOT USE	9140 W. PLAINFIELD ROAD		BROOKFIELD	IL	60513	708-354-0621	0
62750	"ON HOLD" DO NOT USE	1988 SOUTH CLINTON AVENUE		ROCHESTER	NY	14618-5620	877-420-6255	0
62751	"ON HOLD" DO NOT USE	1200 S. ANTRIM WAY		GREENCASTLE	PA	17225		0
